YEAR,AIRPORT_NAME,IATA_CODE,ICAO_CODE,TRAFFIC
"2013","san sebastian","EAS","LESO","22717"
"2013","santa maria","SMA","LPAZ","16461"
"2013","santiago","SCQ","LEST","1618"
"2013","santorini","JTR","LGSR",""
"2013","satu mare","SUJ","LRSM","13174"
"2013","savonlinna","SVL","EFSA",""
"2013","scatsta","SCS","EGPM","9703"
"2013","sevilla","SVQ","LEZL",""
"2013","shannon","SNN","EINN",""
"2013","sheffield city","\N","EGSY","237"
"2013","shoreham","ESH","EGKA","4232"
"2013","sibiu","SBZ","LRSB","469"
"2013","siegerland","\N","EDGS",""
"2013","siirt","\N","LTCL",""
"2013","sinop","SIC","LTCM","428"
"2013","sion","RZE","EPRZ","2049"
"2013","skiros","SKU","LGSY",""
"2013","skopje","SKP","LWSK",""
"2013","sodankyla","SOT","EFSO",""
"2013","sofia","SOF","LBSF",""
"2013","southampton","SOU","EGHI","14680"
"2013","southend","SEN","EGMC","1887"
"2013","st. peter-ording","PSH","EDXO","57369"
"2013","stornoway","SYY","EGPO","22763"
"2013","strasbourg airport","SXB","LFST",""
"2013","straubing","RBM","EDMS",""
"2013","stuttgart","STR","EDDS","9197"
"2013","sumburgh","LSI","EGPB",""
"2013","svea","\N","ENSA",""
"2013","swansea","SWS","EGFH","629"
"2013","sylt","GWT","EDXW","3888"
"2013","tampere-pirkkala","TMP","EFTP",""
"2013","tenerife norte","TFN","GCXO","39015"
"2013","thisted","TED","EKTS","985"
"2013","tiree","TRE","EGPU","406"
"2013","tivat","TIV","LYTV","33830"
"2013","tokat","\N","LTAW","84317"
"2013","trabzon","TZX","LTCG","14744"
"2013","turku","TKU","EFTU","13889"
"2013","unst","\N","ETNW","2"
"2013","usak","LUN","FLLS","7132"
"2013","utti","QVY","EFUT",""
"2013","vaasa","VAA","EFVA",""
"2013","valencia","VLC","LEVC","2335"
"2013","valladolid","VLL","LEVD",""
"2013","varkaus","VRK","EFVR","3720"
"2013","varna","VAR","LBWN","74138"
"2013","vigo","VGO","LEVX","29624"
"2013","vila real","VRL","LPVR","9672"
"2013","visby","VBY","ESSV","4721"
"2013","viseu","\N","LPVZ",""
"2013","vitoria","VIT","LEVT",""
"2013","waddington","WTN","EGXW",""
"2013","wangerooge","AGE","EDWG","138411"
"2013","wick","LGW","EGKK",""
"2013","worms","\N","EDFV",""
"2013","zafer","KZR","LTBZ","7344"
"2013","zaragoza","ZAZ","LEZG","227899"
"2014","aalborg","AAL","EKYT","9863"
"2014","aarhus","AAR","EKAH","16205"
"2014","adana","ADA","LTAF","106189"
"2014","agen-la garenne","AGF","LFBA","335048"
"2014","agri","AGQ","LGAG",""
"2014","alderney","ACI","EGJA",""
"2014","alicante","ALC","LEAL","11390"
"2014","alta","ALF","ENAT","718"
"2014","antalya","AYT","LTAI",""
"2014","aosta","AOT","LIMW","18766"
"2014","arad","MFQ","DRRM",""
"2014","araxos","GPA","LGRX",""
"2014","asturias","OVD","LEAS","7211"
"2014","astypalaia","JTY","LGPL","10549"
"2014","augsburg","AGB","EDMA","146719"
"2014","aurillac","AUR","LFLW",""
"2014","avignon-caumont","AVN","LFMV",""
"2014","badajoz","BJZ","LEBZ","2550"
"2014","bardufoss","BDU","ENDU","274991"
"2014","barra","\N","SBBW","26779"
"2014","barth","BBH","EDBH","882"
"2014","basel","BSL","LFSB",""
"2014","bastia-poretta","BIA","LFKB","55013"
"2014","batman","BAL","LTCJ","13089"
"2014","bayreuth","BYU","EDQD",""
"2014","beja","\N","LPBJ","26577"
"2014","bembridge","BBP","EGHJ","36052"
"2014","benbecula","BEB","EGPL",""
"2014","berlin-tegel","TXL","EDDT","60041"
"2014","biggin hill","BQH","EGKB","9499"
"2014","bilbao","BIO","LEBB","34"
"2014","billund","BLL","EKBI","37629"
"2014","birmingham","BHX","EGBB","1046"
"2014","blackbushe","BBS","EGLK",""
"2014","blackpool","BLK","EGNH",""
"2014","bolzano","BZO","LIPB","57035"
"2014","borkum","BMK","EDWR","48958"
"2014","bournemouth","BOH","EGHH","4719"
"2014","bremen","BRE","EDDW",""
"2014","bremerhaven","BRV","EDWB","29594"
"2014","bristol","BRS","EGGD","13136"
"2014","bristol filton","FZO","EGTG","52572"
"2014","brize norton","BZZ","EGVN",""
"2014","brussels","BRU","EBBR",""
"2014","buochs","BXO","LSZC","80552"
"2014","burgas","BOJ","LBBG",""
"2014","caen-carpiquet","CFR","LFRK","2796"
"2014","calvi-sainte-catherine","CLY","LFKC","24867"
"2014","cambridge","YCB","CYCB","4996"
"2014","campbeltown","CAL","EGEC","1479"
"2014","cannes-mandelieu","CEQ","LFMD","374"
"2014","cardiff","CWL","EGFF","2740"
"2014","carlisle","CAX","EGNC","14228"
"2014","cascais","\N","LPCS",""
"2014","cherbourg-maupertus","CER","LFRC",""
"2014","chichester/goodwood","\N","EGHR",""
"2014","comiso","CIY","LICB","12650"
"2014","cork","ORK","EICK",""
"2014","corvo","CVU","LPCR","19579"
"2014","courchevel","CVF","LFLJ","514"
"2014","coventry","CVT","EGBE",""
"2014","craiova","CRA","LRCV","539"
"2014","cranfield","\N","EGTC",""
"2014","debrecen","DEB","LHDC",""
"2014","diyarbakir","DIY","LTCC",""
"2014","dole-tavaux","DLE","LFGJ",""
"2014","donaueschingen-villingen","ZQL","EDTD",""
"2014","doncaster sheffield","DSA","EGCN",""
"2014","dortmund","DTM","EDLW","5118"
"2014","dresden","DRS","EDDC","15558"
"2014","dublin","DUB","EIDW","21087"
"2014","dundee","DND","EGPN","204043"
"2014","durham tees valley","MME","EGNV","1204"
"2014","dzaoudzi","DZA","FMCZ","4048"
"2014","east midlands","EMA","EGNX","5179"
"2014","edinburgh","EDI","EGPH","57195"
"2014","eindhoven","EIN","EHEH",""
"2014","emden","EME","EDWE",""
"2014","enontekio","ENF","EFET",""
"2014","erzincan","ERC","LTCD","3392"
"2014","erzurum","ERZ","LTCE","2149"
"2014","esbjerg","EBJ","EKEB","6488"
"2014","exeter","EXT","EGTE",""
"2014","farnborough","FAB","EGLF",""
"2014","faro","ZFA","CZFA",""
"2014","flores","FLW","LPFL",""
"2014","frankfurt-egelsbach","QEF","EDFE",""
"2014","frankfurt-hahn","HHN","EDFH",""
"2014","friedrichshafen","FDH","EDNY",""
"2014","fuerteventura","FUE","GCFV",""
"2014","galway","GWY","EICM",""
"2014","gaziantep","GZT","LTAJ",""
"2014","geneva","GVA","LSGG",""
"2014","girona","GRO","LEGE","9714"
"2014","glasgow","GLA","EGPF","15234"
"2014","gloucestershire","GLO","EGBJ","74034"
"2014","graciosa","GRW","LPGR","6693"
"2014","gran canaria","LPA","GCLP","760"
"2014","graz","\N","LIRM","6938"
"2014","grenchen","\N","LSZG","13788"
"2014","guernsey","GCI","EGJB",""
"2014","halli","KEV","EFHA",""
"2014","halmstad","HAD","ESMT",""
"2014","hamburg","HAM","EDDH",""
"2014","hamburg-finkenwerder","XFW","EDHI","139141"
"2014","hammerfest","HFT","ENHF",""
"2014","","GKA","AYGA",""
"2014","hanko","\N","EFHN",""
"2014","hannover","HAJ","EDDV","54990"
"2014","harle","CRL","EBCI",""
"2014","hasvik","HAA","ENHK",""
"2014","hatay","HTY","LTDA","8897"
"2014","haverfordwest","\N","EGFE",""
"2014","hawarden","CEG","EGNR",""
"2014","heringsdorf","HDF","EDAH",""
"2014","hernesaari","HEN","EFHE",""
"2014","hierro","VDE","GCHI","3191"
"2014","hof-plauen","HOQ","EDQM",""
"2014","horta","HOR","LPHR","3948"
"2014","humberside","HUY","EGNJ","11970"
"2014","ibiza","IBZ","LEIB","52120"
"2014","immola","\N","EFIM",""
"2014","innsbruck","INN","LOWI","11141"
"2014","inverness","INV","EGPE","9624"
"2014","ireland west","NOC","EIKN","6172"
"2014","islay","ILY","EGPI","1540"
"2014","isle of man","IOM","EGNS",""
"2014","ivalo","IVL","EFIV","1603"
"2014","jan mayen","ZXB","ENJA",""
"2014","jerez","XRY","LEJR","6558"
"2014","jersey","JER","EGJJ",""
"2014","joensuu","JOE","EFJO","2859"
"2014","juist","JUI","EDWJ",""
"2014","jyvaskyla","JYV","EFJY","1916"
"2014","kajaani","KAJ","EFKI","2085"
"2014","kalamata","KLX","LGKL","2526"
"2014","kalmar","KLR","ESMQ","4878"
"2014","kalymnos","JKL","LGKY","1399"
"2014","kapadokya","NAV","LTAZ","2287"
"2014","karlovy vary","KLV","LKKV","1542"
"2014","karlstad","KSD","ESOK",""
"2014","karpathos","AOK","LGKP","3937"
"2014","karup","KRP","EKKA","3202"
"2014","kassel-calden","KSF","EDVK",""
"2014","kastamonu","KFS","LTAL","636"
"2014","kastelorizo","KZS","LGKJ","557"
"2014","kauhava","KAU","EFKA",""
"2014","kautokeino","\N","ENKA",""
"2014","kayseri","ASR","LTAU","12920"
"2014","keflavik","KEF","BIKF","27920"
"2014","kemi-tornio","KEM","EFKE","1800"
"2014","kerry","KIR","EIKY","3213"
"2014","kiel-holtenau","KEL","EDHK",""
"2014","kirkwall","KOI","EGPA","10747"
"2014","kiruna","KRN","ESNQ","3148"
"2014","kjeller","\N","ENKJ",""
"2014","klagenfurt","KLU","LOWK","4208"
"2014","koblenz-winningen","ZNV","EDRK",""
"2014","kokkola-pietarsaari","KOK","EFKK","3133"
"2014","konya","KYA","LTAN","7390"
"2014","kuopio","KUO","EFKU","4535"
"2014","kuusamo","KAO","EFKS","933"
"2014","la palma","SPC","GCLA","14053"
"2014","laage","RLG","ETNL","2244"
"2014","lajes","TER","LPLA","4752"
"2014","lamezia terme","SUF","LICA","14569"
"2014","lampedusa","LMP","LICD","3137"
"2014","landshut","\N","EDML",""
"2014","langeoog","LGO","EDWL",""
"2014","lannion","LAI","LFRO",""
"2014","lanzarote","ACE","GCRR","46742"
"2014","lappeenranta","LPP","EFLP","676"
"2014","le castellet","CTT","LFMQ",""
"2014","le mans-arnage","LME","LFRM",""
"2014","le puy-loudes","LPY","LFHP",""
"2014","leeds bradford","LBA","EGNM","29868"
"2014","leknes","LKN","ENLK",""
"2014","lennart meri tallinn","TLL","EETN","30749"
"2014","leon","LBV","FOOL",""
"2014","leros","LRS","LGLE","1538"
"2014","les eplatures","\N","LSGC",""
"2014","lille-lesquin","LIL","LFQQ","18253"
"2014","linz","LNZ","LOWL","9835"
"2014","lisboa","NOV","FNHU","152970"
"2014","liverpool","LPL","EGGP","29777"
"2014","locarno","ZJI","LSZL",""
"2014","london gatwick","LGW","EGKK","254488"
"2014","london heathrow","LHR","EGLL","470707"
"2014","london luton","LTN","EGGW","75613"
"2014","london stansted","STN","EGSS","143099"
"2014","lugano","LUG","LSZA","4576"
"2014","luxembourg","LUX","ELLX","51894"
"2014","lydd","LYX","EGMD","113"
"2014","lyneham","LYE","EGDL",""
"2014","lyon-bron","LYN","LFLY",""
"2014","madeira","FNC","LPMA","21507"
"2014","malatya","MLX","LTAO","4360"
"2014","manchester","MAN","EGCC","162917"
"2014","manchester woodford","\N","EGCD",""
"2014","mandal","MDL","VYMD",""
"2014","mardin","MQM","LTCR","3243"
"2014","mariehamn","MHQ","EFMA","3803"
"2014","mehamn","MEH","ENMH",""
"2014","melilla","MLN","GEML","7549"
"2014","memmingen","FMM","EDJA","6169"
"2014","menorca","MAH","LEMH","23219"
"2014","mikkeli","MIK","EFMI",""
"2014","mikonos","JMK","LGMK","9102"
"2014","mildenhall","MHZ","EGUN",""
"2014","milos","MLO","LGML","1244"
"2014","mus","YQA","CYQA","2060"
"2014","namsos","OSY","ENNM",""
"2014","nantes atlantique","NTE","LFRS","47976"
"2014","naxos","JNX","LGNX","1047"
"2014","newcastle","NCL","EGNT","42864"
"2014","newquay","NQY","EGHQ","5938"
"2014","norden-norddeich","NOE","EDWS",""
"2014","norderney","NRD","EDWY",""
"2014","northolt","NHT","EGWU",""
"2014","norwich","NWI","EGSH","23117"
"2014","oberpfaffenhofen","OBF","EDMO",""
"2014","oradea","OMR","LROD",""
"2014","orland","ORL","KORL",""
"2014","ouessant","\N","LFEC",""
"2014","oulu","OUL","EFOU","10507"
"2014","palma de mallorca","PMI","LEPA","164643"
"2014","pamplona","PNA","LEPP","2851"
"2014","pantelleria","PNL","LICG",""
"2014","pardubice","PED","LKPD","1410"
"2014","paris-orly","ORY","LFPO","228038"
"2014","parma","PMF","LIMP","2029"
"2014","paros","PAS","LGPA","2216"
"2014","penzance","PZE","EGHK",""
"2014","pescara","PSR","LIBP","3964"
"2014","pico","PIX","LPPI","993"
"2014","plymouth","PLH","EGHD",""
"2014","podgorica","TGD","LYPG",""
"2014","poitiers-biard","PIS","LFBI",""
"2014","pori","POR","EFPO","2859"
"2014","porto","PBN","FNPA","61566"
"2014","porto santo","PXO","LPPS","3464"
"2014","prestwick","PIK","EGPK","6614"
"2014","pula","APL","FQNP","3843"
"2014","rakkestad","\N","ENRK",""
"2014","redhill","KRH","EGKR",""
"2014","reggio calabria","REG","LICR","4729"
"2014","reus","REU","LERS","5480"
"2014","riga","LUQ","SAOU","62004"
"2014","ronneby","RNB","ESDF","4093"
"2014","rost","RLG","ETNL",""
"2014","rotterdam","RTM","EHRD","18595"
"2014","rovaniemi","RVN","EFRO","4399"
"2014","saanen","\N","LSGK",""
"2014"," grand","YGL","CYGL",""
"2014","saint-nazaire-montoir","SNR","LFRZ","18875"
"2014","salamanca","SLM","LESA",""
"2014","salzburg","SZG","LOWS","4972"
"2014","samedan","SMV","LSZS","10703"
"2014","san sebastian","EAS","LESO","21734"
"2014","santa maria","SMA","LPAZ","16927"
"2014","santiago","SCQ","LEST","880"
"2014","santorini","JTR","LGSR",""
"2014","satu mare","SUJ","LRSM","12381"
"2014","savonlinna","SVL","EFSA",""
"2014","scatsta","SCS","EGPM","7631"
"2014","sevilla","SVQ","LEZL",""
"2014","shannon","SNN","EINN",""
"2014","sheffield city","\N","EGSY","140"
"2014","shoreham","ESH","EGKA","4204"
"2014","sibiu","SBZ","LRSB","334"
"2014","siegerland","\N","EDGS","817"
"2014","siirt","\N","LTCL",""
"2014","sinop","SIC","LTCM","449"
"2014","sion","RZE","EPRZ","1950"
"2014","skiros","SKU","LGSY",""
"2014","skopje","SKP","LWSK",""
"2014","sodankyla","SOT","EFSO",""
"2014","sofia","SOF","LBSF",""
"2014","southampton","SOU","EGHI","16206"
"2014","southend","SEN","EGMC","1616"
"2014","st. peter-ording","PSH","EDXO","59279"
"2014","stornoway","SYY","EGPO","19770"
"2014","strasbourg airport","SXB","LFST",""
"2014","straubing","RBM","EDMS",""
"2014","stuttgart","STR","EDDS","10227"
"2014","sumburgh","LSI","EGPB",""
"2014","svea","\N","ENSA",""
"2014","swansea","SWS","EGFH","627"
"2014","sylt","GWT","EDXW","3038"
"2014","tampere-pirkkala","TMP","EFTP",""
"2014","tenerife norte","TFN","GCXO","45109"
"2014","thisted","TED","EKTS","1018"
"2014","tiree","TRE","EGPU","598"
"2014","tivat","TIV","LYTV","27336"
"2014","tokat","\N","LTAW","81592"
"2014","trabzon","TZX","LTCG","14136"
"2014","turku","TKU","EFTU","14385"
"2014","unst","\N","ETNW","2"
"2014","usak","LUN","FLLS","6560"
"2014","utti","QVY","EFUT",""
"2014","vaasa","VAA","EFVA",""
"2014","valencia","VLC","LEVC","2006"
"2014","valladolid","VLL","LEVD",""
"2014","varkaus","VRK","EFVR","4483"
"2014","varna","VAR","LBWN","72254"
"2014","vigo","VGO","LEVX","34163"
"2014","vila real","VRL","LPVR","9745"
"2014","visby","VBY","ESSV","5180"
"2014","viseu","\N","LPVZ",""
"2014","vitoria","VIT","LEVT",""
"2014","waddington","WTN","EGXW","10978"
"2014","wangerooge","AGE","EDWG","134751"
"2014","wick","LGW","EGKK",""
"2014","worms","\N","EDFV",""
"2014","zafer","KZR","LTBZ","8846"
"2014","zaragoza","ZAZ","LEZG","230294"
"2015","aalborg","AAL","EKYT","9604"
"2015","aarhus","AAR","EKAH","17065"
"2015","adana","ADA","LTAF","95722"
"2015","agen-la garenne","AGF","LFBA","357685"
"2015","agri","AGQ","LGAG",""
"2015","alderney","ACI","EGJA",""
"2015","alicante","ALC","LEAL","11731"
"2015","alta","ALF","ENAT","451"
"2015","antalya","AYT","LTAI",""
"2015","aosta","AOT","LIMW","21329"
"2015","arad","MFQ","DRRM",""
"2015","araxos","GPA","LGRX",""
"2015","asturias","OVD","LEAS","7602"
"2015","astypalaia","JTY","LGPL","9512"
"2015","augsburg","AGB","EDMA","167945"
"2015","aurillac","AUR","LFLW",""
"2015","avignon-caumont","AVN","LFMV",""
